"Filename","Title","Author","Subject","Keywords","Producer","Creator","CreationDate","ModDate","NumPages"
"DR--157252177.pdf"," PCC Statistics Mid-Year Summary October 2014 - March 2015","PCC Statistics – NACO, SACO, BIBCO, CONSER",null,null,null,null,"D:20150624145255-04'00'","D:20150624145950-04'00'",34
"DR--157267814.pdf",null,null,null,null,"iText 1.4 (by lowagie.com)","Aquaforest TIFF Junction - http://www.aquaforest.com","D:20100804100046-07'00'","D:20120821163111-04'00'",20
"DR--157275586.pdf","12th Ethics Counselor’s Course Deskbook","The Judge Advocate General’s Legal Center and School",null,null,"Adobe PDF Library 11.0","Acrobat PDFMaker 11 for Word","D:20141126103402-05'00'","D:20150105144149-05'00'",344
"DR--157359525.pdf","PCC Statistics Monthly Compilation November 2007 ","PCC Statistics -- NACO/BIBCO/CONSER/SACO",null,null,"Acrobat Distiller 7.0 (Windows)","PScript5.dll Version 5.2","D:20071218191455-05'00'","D:20071228111506-05'00'",27
"DR--157367140.pdf",null,null,null,null,"Adobe PDF Library 11.0","Adobe InDesign CC (Windows)","D:20150619120003-04'00'","D:20150707115752-04'00'",64
"DR--157396967.pdf","Untitled",null,null,null,"Acrobat Distiller 3.01 for Windows","FrameMaker 5.5.2L11a","D:19980220153441Z","D:20010610210218-03'00'",83
"DR--157441528.pdf","PCC Statistics Monthly Compilation April 2014","PCC Statistics – NACO, SACO, BIBCO, CONSER",null,null,null,null,"D:20140603154043-04'00'","D:20140603161901-04'00'",34
"DR--157448828.pdf",null,null,null,null,"iText 1.4 (by lowagie.com)","Aquaforest TIFF Junction - http://www.aquaforest.com","D:20100804100539-07'00'","D:20120904125122-04'00'",38
"DR--157468722.pdf",null,null,null,null,"iText 1.4 (by lowagie.com)","Aquaforest TIFF Junction - http://www.aquaforest.com","D:20100804101907-07'00'","D:20120928110146-04'00'",59
"DR--157481969.pdf","PCC Statistics Monthly Compilation March 2011","PCC Statistics – NACO, SACO, BIBCO, CONSER",null,null,"Acrobat Distiller 9.0.0 (Windows)","Acrobat PDFMaker 9.0 for Access","D:20110419113415-04'00'","D:20110419113834-04'00'",30
"DR--157569265.pdf","PCC Statistics Monthly Compilation February 2011","PCC Statistics – NACO, SACO, BIBCO, CONSER",null,null,"Acrobat Distiller 9.0.0 (Windows)","Acrobat PDFMaker 9.0 for Access","D:20110314145915-04'00'","D:20110407140144-04'00'",30
"DR--157574654.pdf",null,"Noel Coleman",null,null,"Adobe PDF Library 9.0","Acrobat PDFMaker 9.1 for Word","D:20111202105652-05'00'","D:20111202105948-05'00'",40
"DR--157589095.pdf","Microsoft Word - December2004TALBackCover12142004.doc","StrongCJ",null,null,"Acrobat Distiller 6.0 (Windows)","PScript5.dll Version 5.2","D:20041227104015-05'00'","D:20050103140724-05'00'",89
"DR--157605128.pdf","Chapter Twenty","EAGUERO",null,null,"Acrobat Distiller 7.0.5 (Windows)","Acrobat PDFMaker 7.0.7 for Word","D:20070627181100-04'00'","D:20070627181106-04'00'",12
"DR--157625708.pdf","Fiscal Law Deskbook, 2013, Chapter 1","Contract and Fiscal Law Department, The Judge Advocate General's legal Center & School",null,null,"Adobe Acrobat Pro 10.1.4","Adobe Acrobat Pro 10.1.4","D:20130301123005-05'00'","D:20130308110410-05'00'",12
"DR--157657565.pdf",null,null,null,null,"iText 1.4 (by lowagie.com)","Aquaforest TIFF Junction - http://www.aquaforest.com","D:20130313102211-04'00'","D:20130313102240-04'00'",131
"DR--157725649.pdf",null,null,null,null,"iText 1.4 (by lowagie.com)","Aquaforest TIFF Junction - http://www.aquaforest.com","D:20100804122741-07'00'","D:20130416161320-04'00'",34
"DR--157770420.pdf","Commodity Futures Trading Commission: Results From The 2013 Federal Employee Viewpoint Survey","U.S. Office of Personnel Managment",null,null,"Adobe PDF Library 9.9","Adobe InDesign CS5.5 (7.5.3)","D:20130828140535-04'00'","D:20140324122224-04'00'",30
"DR--157787178.pdf","01019020","Rimmer_D",null,null,"Acrobat Distiller 7.0.5 (Windows)","Acrobat PDFMaker 7.0.7 for Word","D:20070914114834-04'00'","D:20070914114842-04'00'",52
"DR--157799946.pdf","PCC Statistics  Compilation October 2010 - March 2011","PCC Statistics – NACO, SACO, BIBCO, CONSER",null,null,"Acrobat Distiller 9.0.0 (Windows)","Acrobat PDFMaker 9.0 for Access","D:20110419114028-04'00'","D:20110525075221-04'00'",29
"DR--157838440.pdf",null,null,null,null,"iText 1.4 (by lowagie.com)","Aquaforest TIFF Junction - http://www.aquaforest.com","D:20100804100025-07'00'","D:20120821162013-04'00'",14
"DR--157838441.pdf",null,null,null,null,"iText 1.4 (by lowagie.com)","Aquaforest TIFF Junction - http://www.aquaforest.com","D:20100804122134-07'00'","D:20130520144447-04'00'",41
"DR--157839657.pdf","PCC Statistics Monthly Compilation August 2011","PCC Statistics – NACO, SACO, BIBCO, CONSER",null,null,"Acrobat Distiller 9.0.0 (Windows)","Acrobat PDFMaker 9.0 for Access","D:20110930122247-04'00'","D:20110930122418-04'00'",31
"DR--157842822.pdf","PCC Statistics Monthly Compilation August 2014","PCC Statistics – NACO, SACO, BIBCO, CONSER",null,null,null,null,"D:20140905143446-04'00'","D:20140905151731-04'00'",31
"DR--157846467.pdf",null,null,null,null,"iText 1.4 (by lowagie.com)","Aquaforest TIFF Junction - http://www.aquaforest.com","D:20100804102133-07'00'","D:20121218111253-05'00'",39
"DR--157857970.pdf",null,null,null,null,"Adobe PDF Library 11.0","Adobe Acrobat Pro 11.0.12","D:20150922113458-04'00'","D:20150922113653-04'00'",47
"DR--157865531.pdf","PCC Statistics Monthly Compilation January 2008","PCC Statistics -- NACO/BIBCO/CONSER/SACO",null,null,"Acrobat Distiller 7.0 (Windows)","PScript5.dll Version 5.2","D:20080331153642-04'00'","D:20080331153922-04'00'",28
"DR--157940703.pdf","Law of Armed Conflict Documentary Supplement, 2015","International and Operational Law Department, The United States Army Judge Advocate Genral's Legal Center and School",null,null,"Acrobat Distiller 11.0 (Windows)","PScript5.dll Version 5.2.2","D:20150620170240-04'00'","D:20150813070919-04'00'",11
"DR--157946067.pdf",null,null,null,null,"iText 1.4 (by lowagie.com)","Aquaforest TIFF Junction - http://www.aquaforest.com","D:20100804101522-07'00'","D:20120918160037-04'00'",45
"DR--157959973.pdf","PCC Statistics Monthly Compilation April 2008","PCC Statistics -- NACO/BIBCO/CONSER/SACO",null,null,"Acrobat Distiller 7.0.5 (Windows)","PScript5.dll Version 5.2.2","D:20080618192813-04'00'","D:20080618193121-04'00'",28
"DR--157964544.pdf","Criminal Law Deskbook, Winter 2011-2012, Volume I, Procedure","The Judge Advocate General's School, US Army",null,null,"Adobe Acrobat Pro 10.1.0","Adobe Acrobat Pro 10.1.0","D:20120106091800-05'00'","D:20120124142527-05'00'",655
"DR--157968986.pdf",null,null,null,null,"iText 1.4 (by lowagie.com)","Aquaforest TIFF Junction - http://www.aquaforest.com","D:20100804101300-07'00'","D:20120911145619-04'00'",51
"DR--157971127.pdf","Contract Attorneys Deskbook, 2014, Volume II","Contract and Fiscal Law Department, The Judge Advocate General's legal Center & School",null,null,"Adobe Acrobat Pro 11.0.7","Adobe Acrobat Pro 11.0.7","D:20140710104808-04'00'","D:20140715122151-04'00'",12
"DR--157971303.pdf","Commodity Futures Trading Commission: Results From The 2015 Federal Employee Viewpoint Survey","U.S. Office of Personnel Management",null,null,"Adobe PDF Library 11.0","Adobe InDesign CC 2014 (Macintosh)","D:20151009114004-04'00'","D:20151119153531-05'00'",35
"DR--158014533.pdf","Microsoft Word - June2006TALAssembled9252006.doc","Charles.Strong",null,null,"Acrobat Distiller 7.0 (Windows)","PScript5.dll Version 5.2.2","D:20060925085347-04'00'","D:20060926152609-04'00'",99
"DR--158030781.pdf","Transcript of Technology Advisory Committee Meeting on February 14, 2018","CFTC",null,null,"Adobe PDF Library 15.0","Acrobat PDFMaker 17 for Word","D:20180710131645-04'00'","D:20180713152605-04'00'",267
"DR--158053109.pdf",null,null,null,null,"iText 1.4 (by lowagie.com)","Aquaforest TIFF Junction - http://www.aquaforest.com","D:20100804123116-07'00'","D:20130410143433-04'00'",39
"DR--158054873.pdf","PCC Statistics Monthly Compilation December 2014","PCC Statistics – NACO, SACO, BIBCO, CONSER",null,null,null,null,"D:20150206155838-05'00'","D:20150206162332-05'00'",32
"DR--158054874.pdf",null,null,null,null,"Adobe PDF Library 11.0","Adobe Acrobat Pro 11.0.17","D:20160909105559-04'00'","D:20160916154054-04'00'",39
"DR--158056636.pdf",null,"terry_mccartin",null,null,"Adobe PDF Library 11.0","Acrobat PDFMaker 11 for Word","D:20131224092409-05'00'","D:20131224134223-05'00'",159
"DR--158062097.pdf","CHAPTER ELEVEN","ross_dj",null,null,"Acrobat Distiller 6.0 (Windows)","Acrobat PDFMaker 6.0 for Word","D:20040915110356-04'00'","D:20040915110406-04'00'",16
"DR--158116132.pdf",null,"Administrator",null,null,"Adobe PDF Library 15.0","Acrobat PDFMaker 15 for Word","D:20180306150413-05'00'","D:20180329111301-04'00'",86
"DR--158137075.pdf","Law of Armed Conflict Deskbook, 2015","International and Operational Law Department, The United States Army Judge Advocate Genral's Legal Center and School",null,null,"Acrobat Distiller 11.0 (Windows)","PScript5.dll Version 5.2.2","D:20150614170348-04'00'","D:20150812080155-04'00'",12
"DR--158140823.pdf","Transcript: Roundtable on Position Limits","dfsubmission_061914-trans",null,null,"Microsoft® Word 2010","Microsoft® Word 2010","D:20140903161246-04'00'","D:20140903161341-04'00'",254
"DR--15817467.pdf",null,null,null,null,"Adobe PDF Library 9.9","Adobe InDesign CS5 (7.0.3)","D:20110525184016-04'00'","D:20110525184018-04'00'",13
"DR--158180687.pdf",null,null,null,null,"iText 1.4 (by lowagie.com)","Aquaforest TIFF Junction - http://www.aquaforest.com","D:20100804100843-07'00'","D:20120906154603-04'00'",71
"DR--15819356.pdf","Directory of International Trade Analyst Commodity/Service Assignments","United States International Trade Commission, Office of Industries",null,null,"Adobe PDF Library 11.0","Acrobat PDFMaker 11 for Word","D:20141216092210-05'00'","D:20141217074839-05'00'",80
"DR--158196627.pdf","PCC Statistics Monthly Compilation June 2015","PCC Statistics – NACO, SACO, BIBCO, CONSER",null,null,null,null,"D:20150805153524-04'00'","D:20150908140056-04'00'",33
"DR--158196628.pdf",null,null,null,null,"Adobe Photoshop for Windows -- Image Conversion Plug-in"," Adobe Photoshop CS5 Windows","D:20140807115155-04'00'","D:20140814074806-04'00'",68
"DR--15819670.pdf","Microsoft Word - OGE FY 2020 Budget Justification and Annual Performance Plan (March).docx",null,null,null,"Mac OS X 10.12.6 Quartz PDFContext","Word","D:20190312154459Z","D:20190312134706-04'00'",44
"DR--158221916.pdf","Fiscal Law Deskbook, 2014, Chapter 13","Contract and Fiscal Law Department, The Judge Advocate General's legal Center & School, Major Karen S. White, USAF",null,null,"Adobe Acrobat Pro 10.1.7","Adobe Acrobat Pro 10.1.7","D:20140305114657-05'00'","D:20140310141053-04'00'",33
"DR--158234502.pdf","Microsoft Word - January2006CLYIR2152006.doc","Charles.Strong",null,null,"Acrobat Distiller 7.0 (Windows)","PScript5.dll Version 5.2.2","D:20060215145921-05'00'","D:20060221092012-05'00'",203
"DR--158238805.pdf","Transcript: Public Roundtable to Discuss Proposed Regulations Implementing Core Principle 9 for Designated Contract Markets","DMO",null,null,"Foxit PDF Creator Version 3.0.1.0109",null,"D:20120618093029-07'00'","D:20120620100107-04'00'",167
"DR--158248711.pdf","162 FERC ¶ 61,223","FERC",null,null,"Adobe PDF Library 11.0","Acrobat PDFMaker 11 for Word","D:20180315141143-04'00'","D:20180315144541-04'00'",22
"DR--158300798.pdf","Annex 2-B","Kate Mueller",null,null,"Acrobat Distiller 6.0 (Windows)","Acrobat PDFMaker 6.0 for Word","D:20040915105421-04'00'","D:20040915105526-04'00'",16
"DR--158301239.pdf",null,null,null,null,"iText 1.4 (by lowagie.com)","Aquaforest TIFF Junction - http://www.aquaforest.com","D:20100804095706-07'00'","D:20120813114612-04'00'",37
"DR--158316136.pdf","Limited Opposition of the Commodity Futures Trading Commission to the Amended Thirteenth Omnibus Objection of Plan Proponents Seeking to Reclassify Certain Claims","Rob Schwartz (OGC)",null,null,"Adobe PDF Library 10.0","Acrobat PDFMaker 10.1 for Word","D:20130509085002-04'00'","D:20130514124458-04'00'",14
"DR--158363410.pdf",null,null,null,null,"Adobe PDF Library 9.9","Adobe InDesign CS5 (7.0.4)","D:20140401113311-04'00'","D:20140421080838-04'00'",96
"DR--158374415.pdf","The Army Lawyer (Oct 98)","LAAWS XXI",null,null,"Acrobat PDFWriter 4.0 for Windows NT","Admin Info - Microsoft Word","D:20000829145545Z","D:20010611192853-03'00'",94
"DR--15842411.pdf",null,"RKDowell",null,null,"Microsoft® Word 2010","Microsoft® Word 2010","D:20150219154418-05'00'","D:20151202151602-05'00'",14
"DR--158431768.pdf",null,"ANowak",null,null,"Acrobat Distiller 8.1.0 (Windows)","Acrobat PDFMaker 8.1 for Word","D:20091201112328-05'00'","D:20091201112413-05'00'",19
"DR--158476948.pdf","Singapore.LAC.report.doc","23stub",null,null,"Acrobat PDFWriter 5.0 for Windows","Microsoft Word","D:20030228130501",null,20
"DR--158488633.pdf","The Army Lawyer (Feb00)","LAAWS XXI",null,null,"Acrobat PDFWriter 4.0 for Windows NT","DA Pam 27-50-327 20000201 - Microsoft Word","D:20000828154540Z","D:20010604130552-03'00'",47
"DR--158521243.pdf",null,null,null,null,"iText 1.4 (by lowagie.com)","Aquaforest TIFF Junction - http://www.aquaforest.com","D:20100804100224-07'00'","D:20120823120830-04'00'",15
"DR--158544731.pdf",null,"Tsyhura, Paul",null,null,"Microsoft® Office Word 2007","Microsoft® Office Word 2007","D:20120905135327-04'00'","D:20120905135327-04'00'",18
"DR--15858694.pdf",null,"Casper Kornbech Larsen",null,null,"Microsoft® Word 2016","Microsoft® Word 2016","D:20180928164437+02'00'","D:20180928164437+02'00'",107
"DR--158638246.pdf","Microsoft Word - 1November2007TALCover17December2007.doc","Charles.Strong",null,null,"Acrobat Distiller 7.0.5 (Windows)","PScript5.dll Version 5.2.2","D:20080219111400-05'00'","D:20080220093718-05'00'",101
"DR--158640162.pdf",null,"Tsyhura, Paul",null,null,"Microsoft® Office Word 2007","Microsoft® Office Word 2007","D:20101101093529","D:20101101093529",17
"DR--158681054.pdf","Microsoft Word - 2F_Walter_03_01_10.doc","Francisco J. Simoes",null,null,"Acrobat Distiller 9.3.2 (Windows)","PScript5.dll Version 5.2.2","D:20100520135214-07'00'","D:20100714121040-04'00'",16
"DR--158725531.pdf","Law of Armed Conflict Deskbook, 2014","International and Operational Law Department, The United States Army Judge Advocate Genral's Legal Center and School",null,null,"Adobe PDF Library 11.0","Acrobat PDFMaker 11 for Word","D:20140520192203-04'00'","D:20140604075930-04'00'",254
"DR--15873123.pdf"," ","rafriend",null,null,"Microsoft® Word 2010","Microsoft® Word 2010","D:20110523094803-04'00'","D:20110523094803-04'00'",12
"DR--158771450.pdf","COVER PAGE","sastry_s",null,null,"Acrobat Distiller 7.0 (Windows)","Acrobat PDFMaker 7.0 for Word","D:20070630000912-04'00'","D:20070630000923-04'00'",25
"DR--158773250.pdf",null,null,null,null,"iText 1.4 (by lowagie.com)","Aquaforest TIFF Junction - http://www.aquaforest.com","D:20100804122957-07'00'","D:20130412084840-04'00'",30
"DR--158806535.pdf","Transcript: Public Roundtable on Discuss Dodd-Frank End-User Issues","Ted Serafini (Comm. Wetjen)",null,null,"Microsoft® Word 2010","Microsoft® Word 2010","D:20140731160617-04'00'","D:20140731160638-04'00'",228
"DR--158838989.pdf",null,null,null,null,"iText 1.4 (by lowagie.com)","Aquaforest TIFF Junction - http://www.aquaforest.com","D:20100804123614-07'00'","D:20130401151744-04'00'",61
"DR--158844578.pdf","Strategic Plan FY 2012 – 2016","ames, f",null,null,"Microsoft® Word 2013","Microsoft® Word 2013","D:20140602141316-04'00'","D:20140602141316-04'00'",45
"DR--158845670.pdf","2016 Wind Technologies Market Report","Ryan Wiser, Mark Bolinger, Galen Barbose, Naim Darghouth, Ben Hoen, Andrew Mills, Joe Rand, Dev Millstein, Kevin Porter, Rebeccas Widiss, Nicholas Disanti, Frank Oteri, Suzanne Tegen",null,null,"Adobe PDF Library 15.0","Acrobat PDFMaker 15 for Word","D:20170803141410-06'00'","D:20170804171955-06'00'",94
"DR--158871491.pdf","The Army Lawyer (Nov 98)","LAAWS XXI",null,null,"Acrobat PDFWriter 4.0 for Windows NT","Admin Info - Microsoft Word","D:20000829152127Z","D:20010611194233-03'00'",90
"DR--158927728.pdf","Transcript: Open Meeting to Consider Final Rule on Further Definition of the Term \"Swap,\" Final Rule on the End User Exception to Clearing, and Proposed Rule to Exempt From Clearing Certain Swaps by Cooperatives","SEC",null,null,"Microsoft® Word 2010","Microsoft® Word 2010","D:20120815152332-04'00'","D:20120815152556-04'00'",129
"DR--158935924.pdf",null,null,null,null,"iText 1.4 (by lowagie.com)","Aquaforest TIFF Junction - http://www.aquaforest.com","D:20100804100630-07'00'","D:20120904145903-04'00'",44
"DR--158948024.pdf","Chapter XX","Temporary Technology",null,null,"Acrobat Distiller 6.0 (Windows)","Acrobat PDFMaker 6.0 for Word","D:20040820155126-04'00'","D:20040820155140-04'00'",12
"DR--158968240.pdf","Contract Attorneys Deskbook, 2014, Volume II","Contract and Fiscal Law Department, The Judge Advocate General's legal Center & School",null,null,"Adobe Acrobat Pro 11.0.7","Adobe Acrobat Pro 11.0.7","D:20140710104808-04'00'","D:20140715120538-04'00'",38
"DR--158984129.pdf",null,null,null,null,"iText 1.4 (by lowagie.com)","Aquaforest TIFF Junction - http://www.aquaforest.com","D:20100804100754-07'00'","D:20120906123756-04'00'",28
"DR--159006462.pdf",null,null,null,null,null,null,"D:20091211172152-05'00'","D:20091214081856-05'00'",51
"DR--159040428.pdf","Microsoft Word - MBTA RR final -- 4-11-2011 _2_.docx","athm",null,null,"Acrobat Distiller 8.2.6 (Windows)","PScript5.dll Version 5.2","D:20110418122546-04'00'","D:20110418122546-04'00'",10
"DR--159044160.pdf","TAL Sept 2017 Cover.indd","LyonsSP",null,null,"Acrobat Distiller 15.0 (Windows)","PScript5.dll Version 5.2.2","D:20180221122011-05'00'","D:20180221151608-05'00'",53
"DR--159061765.pdf"," \t","Debbie Stocker",null,null,"Microsoft® Office Word 2007","Microsoft® Office Word 2007","D:20091120162301Z","D:20091216133236-05'00'",14
"DR--159076247.pdf",null,null,null,null,"Acrobat Distiller 11.0 (Windows)","PScript5.dll Version 5.2.2","D:20190314111047-04'00'","D:20190315133429-04'00'",296
"DR--159107275.pdf","Contract Attorneys Deskbook, 2014, Volume II","Contract and Fiscal Law Department, The Judge Advocate General's legal Center & School",null,null,"Adobe Acrobat Pro 11.0.7","Adobe Acrobat Pro 11.0.7","D:20140710104808-04'00'","D:20140715121425-04'00'",48
"DR--159122386.pdf","National Parliaments","Global Legal Research Directorate, Law Library of Congress",null,null,"Adobe Acrobat Pro DC 15.17.20050","Adobe Acrobat Pro DC 15.17.20050","D:20180703082412-04'00'","D:20180703084339-04'00'",78
"DR--159125960.pdf","Microsoft Word - AAMay2005TALCover4262005.doc","Charles.Strong",null,null,"Acrobat Distiller 6.0 (Windows)","PScript5.dll Version 5.2.2","D:20050601151630-04'00'","D:20050602144648-04'00'",116
"DR--159155553.pdf",null,null,null,null,"iText 1.4 (by lowagie.com)","Aquaforest TIFF Junction - http://www.aquaforest.com","D:20100804122754-07'00'","D:20130412121728-04'00'",18
"DR--159191873.pdf","Microsoft Word - Staff Statement No. 5.doc.doc","garth",null,null,"Acrobat Distiller 6.0.1 (Windows)","PScript5.dll Version 5.2","D:20040323102016-05'00'","D:20040329142047-05'00'",16
"DR--159208673.pdf","CHAPTER NINE","jason kearns",null,null,"Acrobat Distiller 6.0 (Windows)","Acrobat PDFMaker 6.0 for Word","D:20040915121057-04'00'","D:20040915121124-04'00'",13
"DR--159255092.pdf","pr_2003_09-23.pdf","UVA Miller-Center",null,null,"Acrobat Distiller 5.0.5 (Windows)","PScript5.dll Version 5.2","D:20030926094542-04'00'","D:20030926094542-04'00'",18
"DR--159301950.pdf",null,null,null,null,"iText 1.4 (by lowagie.com)","Aquaforest TIFF Junction - http://www.aquaforest.com","D:20100804123020-07'00'","D:20130411112539-04'00'",32
"DR--159309509.pdf",null,null,null,null,null,null,"D:20131204162458-05'00'","D:20131204162458-05'00'",33
"DR--159363257.pdf","CHAPTER FOURTEEN","field_c",null,null,"Acrobat Distiller 6.0 (Windows)","Acrobat PDFMaker 6.0 for Word","D:20040915110743-04'00'","D:20040915110803-04'00'",24
"DR--159397585.pdf","Microsoft Word - annex3-schedule-us 9-15-04.doc","stubbs_j",null,null,"Acrobat Distiller 6.0 (Windows)","PScript5.dll Version 5.2","D:20040915164922-04'00'","D:20040915164922-04'00'",20
"DR--159400880.pdf",null,null,null,null,"iText 1.4 (by lowagie.com)","Aquaforest TIFF Junction - http://www.aquaforest.com","D:20100804101629-07'00'","D:20120925115525-04'00'",50
"DR--159415819.pdf",null,null,null,null,"iText 1.4 (by lowagie.com)","Aquaforest TIFF Junction - http://www.aquaforest.com","D:20100804114058-07'00'","D:20130319121632-04'00'",91
"DR--159416200.pdf",null,"Annalise Rahman",null,null,"Adobe PDF Library 15.0","Acrobat PDFMaker 17 for Word","D:20180509124337-04'00'","D:20180509124420-04'00'",14
"DR--15946016.pdf",null,null,null,null,"Adobe PDF Library 15.0","Adobe InDesign CC 13.0 (Windows)","D:20180105102813-05'00'","D:20180214101939-05'00'",56
"DR--15946518.pdf","Field Team Risk Management Plan","Northwest Service Academy - Mount Adams Center",null,null,"Acrobat Distiller 6.0.1 (Windows)","Acrobat PDFMaker 6.0 for Word","D:20061011151601-07'00'","D:20061011151729-07'00'",45
"DR--159477191.pdf",null,null,null,null,"iText 1.4 (by lowagie.com)","Aquaforest TIFF Junction - http://www.aquaforest.com","D:20100804114255-07'00'","D:20130319145237-04'00'",84
"DR--159484873.pdf","PCC Statistics Monthly Compilation September 2008","PCC Statistics - NACO/SACO/BIBCO/CONSER",null,null,"Acrobat Distiller 8.1.0 (Windows)","PScript5.dll Version 5.2.2","D:20081120103946-05'00'","D:20081120104330-05'00'",29
"DR--159485320.pdf","Law of Armed Conflict Deskbook, 2015","International and Operational Law Department, The United States Army Judge Advocate Genral's Legal Center and School",null,null,"Acrobat Distiller 11.0 (Windows)","PScript5.dll Version 5.2.2","D:20150614170348-04'00'","D:20150812080413-04'00'",12
"DR--159492127.pdf","CHAPTER THREE","jason kearns",null,null,"Acrobat Distiller 6.0 (Windows)","Acrobat PDFMaker 6.0 for Word","D:20040915110035-04'00'","D:20040915110051-04'00'",33
"DR--159507832.pdf",null,null,null,null,"Adobe PDF Library 9.9","Adobe InDesign CS5 (7.0.4)","D:20130702104604-04'00'","D:20130702111140-04'00'",48
"DR--159507833.pdf","FinalOctober2002TAL12172002toPublisher.fm","StrongCJ",null,null,"Acrobat Distiller 5.0 (Windows)","FrameMaker 6.0","D:20020619133538Z","D:20030103102107-05'00'",53
"DR--159520029.pdf","Army Lawyer_March_2pages_02 June 11.indd",null,null,null,"Adobe PDF Library 9.9","Adobe InDesign CS5 (7.0.4)","D:20110603114924-04'00'","D:20110613093150-04'00'",57
"DR--159559253.pdf",null,null,null,null,"Creo Normalizer JTP",null,"D:20150218153952-05'00'","D:20150227074409-05'00'",68
"DR--159566226.pdf",null,"Tsyhura, Paul",null,null,"Microsoft® Office Word 2007","Microsoft® Office Word 2007","D:20120603135904-04'00'","D:20120603135904-04'00'",18
"DR--159606404.pdf","CHAPTER TWELVE","James Kelleher",null,null,"Acrobat Distiller 6.0 (Windows)","Acrobat PDFMaker 6.0 for Word","D:20040915110634-04'00'","D:20040915110648-04'00'",13
"DR--159682130.pdf",null,"pahamilt",null,null,"Adobe PDF Library 10.0","Acrobat PDFMaker 10.1 for Word","D:20170509071637-04'00'","D:20170516150133-04'00'",17
"DR--159705400.pdf","Contract Attorneys Deskbook, 2014, Volume II","Contract and Fiscal Law Department, The Judge Advocate General's legal Center & School",null,null,"Adobe Acrobat Pro 11.0.7","Adobe Acrobat Pro 11.0.7","D:20140710104808-04'00'","D:20140716104223-04'00'",666
"DR--159726127.pdf",null,null,null,null,"iText 1.4 (by lowagie.com)","Aquaforest TIFF Junction - http://www.aquaforest.com","D:20130513154812-04'00'","D:20130513154936-04'00'",373
"DR--159727458.pdf",null,"Farrell, Dana J.",null,null,"Microsoft® Word 2016","Microsoft® Word 2016","D:20180803120442-04'00'","D:20180803120442-04'00'",17
"DR--15977999.pdf",null,"LePage, Julie",null,null,"Microsoft® Excel® 2013","Microsoft® Excel® 2013","D:20160921114540-04'00'","D:20160921114540-04'00'",15
"DR--159790183.pdf","PCC Statistics Monthly Compilation January 2009","PCC Statistics -- NACO/BIBCO/CONSER/SACO",null,null,"Acrobat Distiller 8.1.0 (Windows)","PScript5.dll Version 5.2.2","D:20090306144017-05'00'","D:20090306144206-05'00'",29
"DR--159790184.pdf","Law of War Deskbook, 2011","MAJ Gregory S. Musselman,  International and Operational Law Department, U.S. Army Judge Advocate General's Legal Center and School",null,null,"Acrobat Distiller 8.2.6 (Windows)","PScript5.dll Version 5.2.2","D:20110616141744-04'00'","D:20110729102654-04'00'",269
"DR--159826079.pdf","PCC Statistics Monthly Compilation June 2011","PCC Statistics – NACO, SACO, BIBCO, CONSER",null,null,"Acrobat Distiller 9.0.0 (Windows)","PScript5.dll Version 5.2.2","D:20110726163236-04'00'","D:20110822183237-04'00'",31
"DR--159830266.pdf",null,null,null,null,"iText 1.4 (by lowagie.com)","Aquaforest TIFF Junction - http://www.aquaforest.com","D:20100804113323-07'00'","D:20130326103107-04'00'",46
"DR--159898971.pdf","Mar2004TAL3102004.fm","StrongCJ",null,null,"Acrobat Distiller 4.05 for Windows","FrameMaker 6.0","D:20020619133538Z","D:20040408112743-04'00'",61
"DR--159914606.pdf","PCC Statistics Monthly Compilation July 2009","PCC Statistics--NACO/BIBCO/CONSER/SACO",null,null,"Acrobat Distiller 8.1.0 (Windows)","PScript5.dll Version 5.2.2","D:20090818150844-04'00'","D:20090818151203-04'00'",29
"DR--159936883.pdf","Law of Armed Conflict Documentary Supplement, 2015","International and Operational Law Department, The United States Army Judge Advocate Genral's Legal Center and School",null,null,"Acrobat Distiller 11.0 (Windows)","PScript5.dll Version 5.2.2","D:20150620170240-04'00'","D:20150812131539-04'00'",19
"DR--159978295.pdf",null,null,null,null,"Adobe PDF Library 11.0","Adobe Acrobat Pro 11.0.12","D:20151030110336-04'00'","D:20151102153005-05'00'",39
"DR--159983257.pdf","Microsoft Word - r44g01_.DOC","jmurphy",null,null,"ScanSoft PDF Create! 7","Microsoft Word - r44g01_.DOC","D:20111031082846-04'00'","D:20111031093651-04'00'",22
"DR--159997674.pdf",null,"ANowak",null,null,"Microsoft® Office Word 2007","Microsoft® Office Word 2007","D:20100601210426","D:20100601210426",19
"DR--160005845.pdf",null,"Agnès Demazières",null,null,"Adobe PDF Library 11.0","Acrobat PDFMaker 11 for Word","D:20180322161519+01'00'","D:20180322162111+01'00'",138
"DR--160052433.pdf",null,null,null,null,"Adobe PDF Library 10.0.1","Adobe InDesign CC (Windows)","D:20141028092030-04'00'","D:20141028092050-04'00'",168
"DR--160053938.pdf",null,null,null,null,"iText 1.4 (by lowagie.com)","Aquaforest TIFF Junction - http://www.aquaforest.com","D:20100804095805-07'00'","D:20120816103916-04'00'",30
"DR--160131301.pdf",null,null,null,null,"Acrobat Distiller 8.1.0 (Windows)","PScript5.dll Version 5.2.2","D:20110121135853-05'00'","D:20110121143111-05'00'",22
